id,text,label
37964,"எதற்கு நடவடிக்கை எடுகவேண்டும்  ரோட்டில் போனவர்களை கட்டாயப்படுத்தி கடத்தி கொண்டா போனார்கள் உடலை பார்த்தும் அழகை உடல் சுகத்திற்காக இவளுங்கள் போணாவர்கள் இவளுகளின் பெற்றோர்கள் இவள்கள் சிறு பெண்ணாக இருக்கும் போது இந்த மாதிரி உணவுகள் கொடுத்தால் குழந்தை நோய் நொடி இல்லாமல் வளர்ச்சிக்கு நல்லது உடைபோட்டால் அழகாக நகை போட்டால் பொருத்தமாக பள்ளியில் சேர்த்தால் கல்வி தறமாக என்று கருதி பார்த்து செய்த பெற்றோர் மற்றும் அண்ணன் தம்பி குடும்பத் ஏமற்றிவிட்டு சென்ற இவர்களுக்கு நேரம் ஒரு நல்ல திருமணம் செய்து வைக்கத் பெற்றோர்களுக்கு தெரியாதா எனவே இவள்கள்

தின்றதிமிர் இருக முடியாமல் போன இவளுகளை பெல்ட்டால் அடித்தது மட்டும் போதாது கை கால்களை உடைத்து அனுப்பி இருகவேண்டும் அப்படி இருந்தால் மற்றவர்களுக்கு இது பாடமாக அமைந்து எதிர் காலத்தில்

இப்படி எல்லாம் வளர்த்த பெற்றோர்களைம் குடும்பத்தாறையும் ஏமாற்றி விட்ட இவளுக்கு ஈவு இறக்கம் பார்க்க கூடாது இருக்கமுடியால் வேசிகள் மீதும் வழக்கு போடவேண்டும்",Positive
37965,பொள்ளாச்சி விஷயமாக சென்னை Times of India 222021 page13 செய்தி பேப்பரை பார்த்துப் படித்து கொள்ளவும் நமக்கு புரிந்தவரை  ஜெயராமன் உதயநிதி ஸ்டாலின் மேல் ரூபாய் ஒரு கோடி DAMAGES கேட்டு கோர்ட்டிலே வழக்கு போட்டிருந்தார் அவர் குடும்பத்தினர் பெயர் CBI விசாரணை ரிப்போர்டிலே குற்றம் சாட்டப்படும் விதமாக இல்லை என்கிற பின்னணியில் இனி பற்றி இந்த விஷயத்தில் அவரை சம்பந்தப்படுத்தி பேசமாட்டார் எ‌ன்று சார்பில் செ‌ன்னை உய‌ர் நீ‌திம‌ன்ற‌த்த‌ி‌ல் உறுதிமொழி தாக்கல் கோர்ட் தொடரும்,Negative
37966,Sikiram neethi kidaikanum,Negative
37967,Election vanthidichila athathirumbi pakrga etha vachi arasial panra,Negative
37968,பாதிக்கபட்ட பொன்கனள விட்டு அனு அனுவா சகடிக்கவேண்டும்,Positive
37969,பொதுஇடத்தில்துக்கிடவேண்டும்,Negative
37970,Kamakoduranaaingala petha erumaigala ena pananga,Positive
37971,Antha pandiarajan naai veetlaum apdi nadanthathan puthi Varunm Pola,Negative
37972,Indha maadhiri kutrangaluku udanadiya thooku thandanaiyo encounter madhiriyana kadumayaana thandanai kuduthal mattume kutrangalai thadukka mudiyum Visaranaingra perla sogusu vaazhkai anubavikka vaaippu tharumbodhu kutrangal peruga dhaan seiyum,Negative
37973,ஏன் இன்னும் மரணதண்டனை வழங்க வில்லை,Negative
37974,Avangaludaya samanathil then thadavi erumbugala vidanum,Positive
37975,Unknown person ah nambi thanimaiku pora alavuku dare erukura ugaluku complain koduka yen varalaedhu oru cheating edhula uga thappu yedhum ella because its a planned robbery u girls have to come out❤️,Negative
37976,"என்னடா இது ஒரு ஊரே அதுக்கு மட்டும் தான் பாப்புலர் ன்னு சொல்றீங்க
நக்கீரன் பிரகாஷ் சொன்னதும் அதுதான் im shockedஎங்க சொந்த காரங்க எல்லாம் பொள்ளாச்சி ஆனைமலை ல இருக்காங்க நான் போய் ரொம்ப வருஷம் ஆச்சுரொம்ப சின்னவங்களா இருக்கும்போது போனது",Negative
37977,keezha aripu eduthu thane ponaluga so ipdithan nadakum avalugalam periya pathinigal kidayathu intha generation ponnungalam olunga,Positive
37978,ஏழு பல ஆண்டுகளாக 200க்கும் மேர்ப்பட்ட  பெண்களை பலாத்காரவன்புணர்வுகளில்சிதைத்துச்சீரழித்த எந்தெந்த VIP அமைச்சர் IAS IPS அரசியல்பெரும் புல்லிகளின் படுக்கைசுகங்களுபங்கிட்ட விவரங்களை அரசின் அதிகாரத்தின்கீழ் செயல்படும் காவல் துறையினரால் உரரியநடபடிக்கைஎடுக்க இயலாது என்பது தெறிந்ததேஉண்மை நிலைபாடிர்க்கான தீர்வுக்கத் தேவை இராணுவ கோர்ட்மார் சல் விசாரணையின் தீர்ப்பு,Negative
37982,Intha naaigala thokkula podathinga oru part da cut panni sagadikkanum😡😡😡😡😡ponnunga thayavu seithu poliyana pecha nambi emarathinga pls appa amma va vida nammala yarum nalla valgai amaikka mudiyathu🙏🙏🙏,Negative
37983,இவன் தாய் தங்கைக்கும் கூட இந்த மாதிரி தான் படம் எடுப்பான் போலகருவிலேயே கசக்கி எரியாமல் விட்டு விட்டாள் இவன்களின் தாய்மார்கள்எத்தனை பிறவிகள் எடுத்தாலும் பெண் சாபம் தொடர்ந்து சாவார்கள்,Negative
37984,பிசாசுகளுக்கு அறுத்தெறிவது தான் சரியான தண்டனை,Negative
37985,தயவு செய்து இவர்களின் ஆணுறுப்பை அறுத்து விடுங்கள்  இது மக்களின் முன்பே நடக்க வேண்டும் அவர்கள் உடனே இறந்து விட கூடாது அறுத்தவுடன் ஆணுறுப்பில் இரத்தம் சொட்ட இந்த நான்கு பெர்களையும் மெதுவாக மூச்சு திணற கண்கள் பிதுங்கி வெளியே வர தூக்கிலிட நினைக்க ஏண்டா நாம இப்படி செய்தோம் என்று ஏனெனில் போன்ற இழிவான கொடுமையான நிகழ்வு நடக்காமல் இருக்க என்றால் தண்டனை தந்தால் மட்டுமே அந்த மாதிரி மிருகங்களுக்கு ஒரு பயம் இருக்கும்,Positive
37986,"கள்ளாட்சி நடத்தும் அம்மா முன்னேற்றக் கழகத்தினர்
பொள்ளாச்சி பாலியல் கொடுமைகளை அரகேற்றியது விழிகளில்
முள்பாய்ச்சி  குருதி வழிய வைக்கிறது இக்கயவர்களைக் கொன்று புதைத்து உழுது
எள்ளிறைத்து மகிழ்ந்தால் தான் நீதி கிடைக்கும்",Negative
